swap
iteration,reads,,,,,,,,,,,writes,
,10,20,30,40,50,60,70,80,90,100,10,20,30,40,50,60,70,80,90,100,
1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
4,1,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2
5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
6,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
7,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
8,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
9,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
10,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
11,3,1,3,3,3,1,3,3,3,3,2,0,2,2,2,0,2,2,2,2
12,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
13,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
14,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
15,3,3,3,3,3,3,3,3,1,3,2,2,2,2,2,2,2,2,0,2
16,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
17,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
18,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
19,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
20,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21,3,3,1,3,3,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2
22,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
23,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
24,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
25,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
26,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
27,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
28,1,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2
29,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
30,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
